layer,head,mean_plain_dla,mean_cipher_dla,mean_benign_dla,cipher_sensitivity,plain_minus_benign
31,31,0.1034168541043376,0.030242993822321297,0.05666965881828219,0.0731738602820163,0.04674719528605541
23,10,0.6576274717847507,0.5845281854271889,0.4790317180256049,0.0730992863575618,0.17859575375914577
21,16,0.006630381491656105,0.07889608883609374,-0.006459247301487873,0.07226570734443763,0.013089628793143978
30,10,-0.010962070796328287,0.06108045689761639,-0.006462230921412507,0.07204252769394467,-0.00449983987491578
25,21,0.007469307056938609,-0.0645654044734935,-0.004470206052064896,0.07203471153043212,0.011939513109003505
14,27,0.09906059419736266,0.027200468288113674,0.06360162785276771,0.07186012590924898,0.035458966344594944
28,14,-0.037901759213612725,0.03373475526459515,-0.0007524423922101657,0.07163651447820787,-0.03714931682140256
27,31,0.09111629887095964,0.019645368214696646,0.02968212237659221,0.07147093065626299,0.06143417649436743
20,13,-0.10347523111850024,-0.032626257340113325,-0.06711960757772127,0.07084897377838692,-0.03635562354077897
14,30,-0.03733479569200426,0.033073007501661776,-0.03728929422795772,0.07040780319366605,-4.550146404654065e-05
21,6,0.07002814790854851,0.14032628200948238,0.10922933953503768,0.07029813410093387,-0.03920119162648916
17,15,0.12098430351664623,0.0507230452572306,0.06585168344900012,0.07026125825941562,0.055132620067646104
26,7,0.006176257304226359,-0.06359436142568788,0.043980115970286233,0.06977061872991423,-0.03780385866605988
31,26,0.2094643248866002,0.14034401662647725,0.19375839543839296,0.06912030826012294,0.01570592944820723
33,0,0.0967541246364514,0.02832887675613165,0.08150952315578858,0.06842524788031976,0.015244601480662825
12,8,0.01864163304368655,0.08697378051777681,0.025950530427508056,0.06833214747409026,-0.0073088973838215075
16,0,0.13125278918693464,0.19956607247392336,0.09880523929993311,0.06831328328698871,0.032447549887001534
16,19,-0.07505617594967286,-0.00855026061180979,-0.07902717012912035,0.06650591533786307,0.00397099417944749
28,9,0.02674869659046332,0.09311190278579791,0.03334770006282876,0.06636320619533459,-0.0065990034723654376
13,27,0.019641481037251652,-0.046447399600098534,0.016475148250659308,0.06608888063735019,0.003166332786592344
32,12,0.019794926435376208,0.08585669379681349,0.08661192714547118,0.06606176736143728,-0.06681700071009497
25,24,0.06168316605229241,-0.004117602344679957,0.0421400245744735,0.06580076839697237,0.01954314147781891
35,24,0.03239499810151756,-0.03326275727401177,0.023212187457829714,0.06565775537552933,0.009182810643687846
18,2,0.0961291621128718,0.03059737365692854,0.0845325387082994,0.06553178845594326,0.011596623404572404
26,15,0.07771338029609372,0.012694625944520036,0.10458953448881705,0.06501875435157368,-0.026876154192723337
28,12,-0.02707733283750713,0.037906515691429374,-0.02689159322374811,0.0649838485289365,-0.00018573961375902004
30,3,0.049631000698233646,-0.015103271168967088,0.05825533092332383,0.06473427186720074,-0.008624330225090182
16,31,-0.046966600542267166,0.01750709794772168,-0.023247944129010042,0.06447369848998885,-0.023718656413257124
26,18,0.061515885991199566,-0.0024130105099175124,0.05087221539579332,0.06392889650111708,0.010643670595406246
28,18,0.06686531348386779,0.0029628407830993336,0.0837079266862323,0.06390247270076846,-0.016842613202364506
33,8,-0.003016149070269118,0.06014491670454542,0.002432874892838299,0.06316106577481453,-0.0054490239631074175
28,5,0.35013101001580554,0.28703705295920373,0.2987551976616184,0.06309395705660181,0.051375812354187145
20,11,0.15856435218205053,0.09657406744857629,0.12687827156235773,0.061990284733474246,0.0316860806196928
21,12,-0.1703888799374302,-0.10851323505242666,-0.1368328293164571,0.06187564488500355,-0.03355605062097311
32,3,0.26775009629006186,0.20610814293225607,0.223392472055275,0.061641953357805784,0.04435762423478687
19,7,-0.06440646213789782,-0.002821413551767667,-0.03200438863908251,0.06158504858613015,-0.032402073498815305
28,17,-0.026764051980959873,-0.08833004571497441,-0.0273254885765103,0.061565993734014536,0.0005614365955504269
23,28,0.05727495780835549,-0.004275228323725362,0.0536975814960897,0.06155018613208085,0.0035773763122657898
31,30,-0.0012505387576917807,-0.06269428978363673,-0.06105689295412352,0.061443751025944945,0.05980635419643174
31,17,0.048381576834556954,0.10942270625382662,0.049561584205366674,0.06104112941926967,-0.00118000737080972
29,16,-0.027969376680751643,0.032654783315956594,-0.025122395623475312,0.06062415999670824,-0.0028469810572763314
15,27,0.06029412555508316,-0.000317360763438046,0.0422850355040282,0.0606114863185212,0.018009090051054957
21,28,0.029966973653063177,-0.030506758019328117,0.015765811184731623,0.0604737316723913,0.014201162468331554
15,3,0.034218699065968396,-0.025600015899787346,0.011970656415602814,0.05981871496575574,0.022248042650365583
25,10,0.14638806219833592,0.08738886658102274,0.14513589915198585,0.05899919561731318,0.0012521630463500633
35,6,-0.04058837601915002,-0.09896984994411469,-0.03939457640517503,0.05838147392496467,-0.0011937996139749843
27,3,-0.11796521299208204,-0.059597945275406045,-0.09048740264649192,0.058367267716676,-0.027477810345590117
19,3,-0.03498881390163054,0.023266392480581998,-0.043653030142498515,0.05825520638221254,0.008664216240867974
28,10,0.1252559900555449,0.18319143305222194,0.16503505277214572,0.05793544299667702,-0.03977906271660081
18,17,0.07462181535859903,0.01730544913249711,0.09067796971648931,0.05731636622610192,-0.016056154357890276
10,31,0.11358025347193082,0.05633193027848999,0.09396314813445011,0.05724832319344083,0.019617105337480706
24,20,0.00896321928788287,0.06604249107961853,0.016896890449182442,0.05707927179173566,-0.007933671161299572
21,10,0.1100506316870451,0.05319933506349723,0.10750501301760475,0.05685129662354787,0.00254561866944035
16,30,-0.00420404151858141,-0.06091239259888728,-0.019888862501829863,0.05670835108030587,0.015684820983248454
29,7,-0.08890896539281433,-0.03283231725605826,-0.08589751221394787,0.05607664813675607,-0.0030114531788664606
29,26,0.08716056859508778,0.142876791767776,0.07084343772245726,0.055716223172688234,0.016317130872630523
16,27,0.020380241179373114,0.07565555156519016,0.016012295933129885,0.055275310385817046,0.004367945246243229
8,6,0.04665229911139856,-0.00850291857495904,0.04765066783875227,0.0551552176863576,-0.0009983687273537115
24,9,0.0500031583243981,-0.004729956761002541,0.043243048006358246,0.05473311508540064,0.006760110318039851
19,12,0.055368680196503796,0.0007144535581270853,0.048967627063393596,0.05465422663837671,0.0064010531331102
30,27,0.06744580400409177,0.013414057002713283,0.08939281322915728,0.054031747001378486,-0.02194700922506551
20,30,0.049296238971874115,-0.0044807059069474535,0.04339067279361188,0.05377694487882157,0.005905566178262232
